celltype	marker_gene
Plasma_Cell	IGKV1D-17
Plasma_Cell	OBP2A
Plasma_Cell	CCL25
Plasma_Cell	IGHV1-46
Plasma_Cell	MNX1-AS1
Plasma_Cell	IGKV1D-43
Plasma_Cell	GORASP2
Plasma_Cell	PGAM2
Plasma_Cell	SLC35B1
Plasma_Cell	IGHV4-61
Plasma_Cell	FAM189A2
Plasma_Cell	CFAP54
Plasma_Cell	CCNI2
Plasma_Cell	ARFGEF3
Plasma_Cell	IGLV4-69
Plasma_Cell	KLF13
Plasma_Cell	IFNAR1
Plasma_Cell	IGHV3OR15-7
Plasma_Cell	SLCO4A1
Plasma_Cell	IGLV8-61
Plasma_Cell	IGHV4-28
Plasma_Cell	IGKV1OR2-108
Plasma_Cell	PAX2
Plasma_Cell	IGLV2-18
Plasma_Cell	LINC01484
Plasma_Cell	IGLC7
Plasma_Cell	IGKV1-17
Plasma_Cell	QRICH2
Plasma_Cell	IGLV1-50
Plasma_Cell	IGLV7-46
Plasma_Cell	GMPPA
Plasma_Cell	PGM3
Plasma_Cell	NRG3
Plasma_Cell	NPIPB6
Plasma_Cell	CRYBA4
Plasma_Cell	IGHV3-41
Plasma_Cell	IGLV10-54
Plasma_Cell	CNTN4
Plasma_Cell	AGR2
Plasma_Cell	MYO5B
Plasma_Cell	DGKI
Plasma_Cell	LINC01206
Plasma_Cell	NPIPB15
Plasma_Cell	C1orf167
Plasma_Cell	GRB7
Plasma_Cell	IGLC6
Plasma_Cell	LINC01275
Plasma_Cell	IGLV4-60
Plasma_Cell	HAGLR
Plasma_Cell	ACOXL
Plasma_Cell	IGHV3-13
Plasma_Cell	IGLV3-27
Plasma_Cell	IGHV3-73
Plasma_Cell	LINC00707
Plasma_Cell	LAMA5-AS1
Plasma_Cell	PLEKHN1
Plasma_Cell	FUT8
Plasma_Cell	IGHEP1
Plasma_Cell	MGAT2
Plasma_Cell	IGKV1-8
Plasma_Cell	IGHV3-64D
Plasma_Cell	IGLV2-34
Plasma_Cell	OSBPL3
Plasma_Cell	LINC01926
Plasma_Cell	MAP3K20-AS1
Plasma_Cell	OTOS
Plasma_Cell	LINC01634
Plasma_Cell	HSF4
Plasma_Cell	GRM8
Plasma_Cell	SLC47A1
Plasma_Cell	IGLV5-37
Plasma_Cell	PAQR6
Plasma_Cell	LINC02334
Plasma_Cell	IGHV4-55
Plasma_Cell	IGHV7-4-1
Plasma_Cell	IGHV2-70
Plasma_Cell	ARHGEF16
Plasma_Cell	GAS2
Plasma_Cell	IGKV3-7
Plasma_Cell	RAB36
Plasma_Cell	TMEM198
Plasma_Cell	RAPGEF4-AS1
Plasma_Cell	IGLV1-36
Plasma_Cell	HAGLROS
Plasma_Cell	SEC24A
Plasma_Cell	CFL2
Plasma_Cell	EPHA6
Plasma_Cell	CCDC144A
Plasma_Cell	IGHV2-26
Plasma_Cell	TNN
Plasma_Cell	IGHV3-52
Plasma_Cell	FGF2
Plasma_Cell	IGLV7-43
Plasma_Cell	AL353753.1
Plasma_Cell	TP63
Plasma_Cell	PIP5KL1
Plasma_Cell	IGHV3-72
Plasma_Cell	LINC01728
Plasma_Cell	ATP2C2-AS1
Plasma_Cell	LINC00571
Plasma_Cell	IGHV3-64
Plasma_Cell	MBNL2
Plasma_Cell	ARHGAP42
Plasma_Cell	LRRN1
Plasma_Cell	IGKV1D-16
Plasma_Cell	IDUA
Plasma_Cell	IGKV6-21
Plasma_Cell	FAM149A
Plasma_Cell	DQX1
Plasma_Cell	LINC00462
Plasma_Cell	IL12A
Plasma_Cell	SOX1-OT
Plasma_Cell	RTBDN
Plasma_Cell	IGHV3-16
Plasma_Cell	CNTN5
Plasma_Cell	COLCA1
Plasma_Cell	IGKV1D-37
Plasma_Cell	IGHV7-27
Plasma_Cell	ACBD3-AS1
Plasma_Cell	TPTE2
Plasma_Cell	KIF1A
Plasma_Cell	KCNA2
Plasma_Cell	ARMC2
Plasma_Cell	IGHV1-2
Plasma_Cell	VWA7
Plasma_Cell	GJB2
Plasma_Cell	TMC3-AS1
Plasma_Cell	SFTA2
Plasma_Cell	IGLVIV-66-1
Plasma_Cell	IGKV2D-40
Plasma_Cell	IGLV3-16
Plasma_Cell	IGKV2D-18
Plasma_Cell	IGHV3-71
Plasma_Cell	WNK2
Plasma_Cell	TSPAN19
Plasma_Cell	IGKV6D-21
Plasma_Cell	IGKV1D-27
Plasma_Cell	CDNF
Plasma_Cell	SPINK13
Plasma_Cell	LAMP3
Plasma_Cell	GPR15
Plasma_Cell	PRR36
Plasma_Cell	LINC01612
Plasma_Cell	LRRC3C
Plasma_Cell	ADAMTS15
Plasma_Cell	IGKV3D-7
Plasma_Cell	PRB4
Plasma_Cell	USH2A
Plasma_Cell	IGKV1D-42
Plasma_Cell	LINC01182
Plasma_Cell	GABRR3
Plasma_Cell	C7orf69
Plasma_Cell	KRTAP13-2
Plasma_Cell	IGLV3-22
Plasma_Cell	LINC01968
Plasma_Cell	IGKV2-18
Plasma_Cell	F12
Plasma_Cell	LINC00621
Plasma_Cell	LINC02363
Plasma_Cell	LINC01230
Plasma_Cell	KCNQ1-AS1
Plasma_Cell	CCDC163
Plasma_Cell	CYP26A1
Plasma_Cell	ZNF275
Plasma_Cell	HPCA
Plasma_Cell	SMIM22
Plasma_Cell	PLIN5
Plasma_Cell	C17orf107
Plasma_Cell	APLP1
Plasma_Cell	TBC1D30
Plasma_Cell	RAB3B
Plasma_Cell	LINC02270
Plasma_Cell	QPCTL
Plasma_Cell	OVCH2
Plasma_Cell	TMEM74
Plasma_Cell	DIO2
Plasma_Cell	LINC00578
Plasma_Cell	TMPRSS11A
Plasma_Cell	KCNK15
Plasma_Cell	CNPY1
Plasma_Cell	SIK1B
Plasma_Cell	CCL1
Plasma_Cell	LINC02197
Plasma_Cell	CHODL
Plasma_Cell	C19orf67
Plasma_Cell	IGKV1-37
Plasma_Cell	INSL6
Plasma_Cell	IGHV1-45
Plasma_Cell	AC007389.1
Plasma_Cell	CFAP65
Plasma_Cell	LINC01277
Plasma_Cell	DIRAS2
Plasma_Cell	BET1L
Plasma_Cell	PSORS1C1
Plasma_Cell	SHISA3
Plasma_Cell	ADGRB2
Plasma_Cell	TMPRSS12
Plasma_Cell	LINC01562
Plasma_Cell	NCMAP
Plasma_Cell	TLDC2
Plasma_Cell	GPR62
Plasma_Cell	IGHV1-14
Plasma_Cell	HRC
Plasma_Cell	NPIPB2
Plasma_Cell	ELFN1
Plasma_Cell	AC239803.3
Plasma_Cell	SAPCD1-AS1
Plasma_Cell	ZBED9
Plasma_Cell	DM1-AS
Plasma_Cell	ENPP7
Plasma_Cell	LRRC24
Plasma_Cell	UFSP1
Plasma_Cell	ALDH1L1
Plasma_Cell	CHDH
Plasma_Cell	VSX1
Plasma_Cell	CPLX4
Plasma_Cell	TRPM5
Plasma_Cell	LNCARSR
Plasma_Cell	ZG16
Plasma_Cell	MRGPRX3
Plasma_Cell	LNP1
Plasma_Cell	LEMD1-AS1
Plasma_Cell	LRRC18
Plasma_Cell	TMEM151A
Plasma_Cell	MGAT4D
Plasma_Cell	SHOC1
Plasma_Cell	STEAP3-AS1
Plasma_Cell	LINC02572
Plasma_Cell	LINC02327
Plasma_Cell	LINC02399
Plasma_Cell	IGHV1OR15-2
Plasma_Cell	PAPPA2
Plasma_Cell	TECTA
Plasma_Cell	PPP1R14D
Plasma_Cell	SLC38A8
Plasma_Cell	EPHA8
Plasma_Cell	SLC25A41
Platelet	PPBP
Platelet	CAVIN2
Platelet	GP9
Platelet	TUBB1
Platelet	GNG11
Platelet	PF4
Platelet	ACRBP
Platelet	TREML1
Platelet	CMTM5
Platelet	RGS18
Platelet	CLEC1B
Platelet	TMEM40
Platelet	HIST1H2AC
Platelet	CLDN5
Platelet	ESAM
Platelet	RUFY1
Platelet	PTCRA
Platelet	C2orf88
Platelet	NRGN
Platelet	MYL9
Platelet	MMD
Platelet	CLU
Platelet	SPARC
Platelet	MAP3K7CL
Platelet	LY6G6F
Platelet	HGD
Platelet	LGALSL
Platelet	CTTN
Platelet	LCN2
Platelet	HIST1H3H
Platelet	TSC22D1
Platelet	ITGB3
Platelet	GNAZ
Platelet	ENKUR
Platelet	HIST1H2BJ
Platelet	SPOCD1
Platelet	TRAPPC3L
Platelet	NCOA4
Platelet	C19orf33
Platelet	GP1BA
Platelet	TNNC2
Platelet	AQP10
Platelet	MPIG6B
Platelet	SCN1B
Platelet	C15orf54
Platelet	AC137932.2
Platelet	PF4V1
Platelet	ALOX12
Platelet	PDZK1IP1
Platelet	BEND2
Platelet	NT5C3A
Platelet	FERMT3
Platelet	TUBA4A
Platelet	SCGB1C2
Platelet	DAB2
Platelet	MFAP3L
Platelet	SELP
Platelet	ARHGAP6
Platelet	NEXN
Platelet	TMEM140
Platelet	GMPR
Platelet	SH3BGRL2
Platelet	TDRP
Platelet	GP6
Platelet	PDE5A
Platelet	2-Mar
Platelet	GRAP2
Platelet	DNM3
Platelet	THEM5
Platelet	5-Sep
Platelet	SCGB1C1
Platelet	LINC00853
Platelet	LINC00989
Platelet	RGS10
Platelet	SMOX
Platelet	TNFSF4
Platelet	PGRMC1
Platelet	TBXA2R
Platelet	STON2
Platelet	PTGS1
Platelet	PARD3
Platelet	GAS2L1
Platelet	LIMS1
Platelet	ABLIM3
Platelet	LGALS12
Platelet	TSPAN9
Platelet	CABP5
Platelet	MYLK
Platelet	SMIM5
Platelet	PEAR1
Platelet	INKA2-AS1
Platelet	ELOVL7
Platelet	AP002478.1
Platelet	PDGFA
Platelet	RAB27B
Platelet	FRMD3
Platelet	GSTO1
Platelet	MLH3
Platelet	RGS6
Platelet	LURAP1L
Platelet	F13A1
Platelet	TPM4
Platelet	MAX
Platelet	ILK
Platelet	EGF
Platelet	MYEOV
Platelet	CFAP161
Platelet	INKA1
Platelet	PROS1
Platelet	MEIS1
Platelet	MISP3
Platelet	SEC14L5
Platelet	CTSA
Platelet	TLN1
Platelet	PVALB
Platelet	LEFTY1
Platelet	MYZAP
Platelet	LY6G6F-LY6G6D
Platelet	VIM-AS1
Platelet	NFE2
Platelet	FSTL4
Platelet	UPK1A-AS1
Platelet	TAGLN2
Platelet	LIPH
Platelet	WDR11-AS1
Platelet	GRHL1
Platelet	F2RL3
Platelet	ABCC3
Platelet	RSU1
Platelet	HEXIM2
Platelet	DAPP1
Platelet	DCLRE1A
Platelet	PCP2
Platelet	DENND2C
Platelet	RAP1B
Platelet	SLC35D3
Platelet	RD3L
Platelet	SPDYC
Platelet	BEX3
Platelet	FAXDC2
Platelet	ARMC3
Platelet	SAMD14
Platelet	RAB11A
Platelet	LINC01750
Platelet	PTGIR
Platelet	DNAAF3
Platelet	PTPN18
Platelet	MINDY1
Platelet	TNNI3
Platelet	SNAP23
Platelet	SYTL4
Platelet	HSD17B3
Platelet	LINC00642
Platelet	ASAP2
Platelet	PTPRN
Platelet	CXCL5
Platelet	INKA2
Platelet	PDE3A
Platelet	VEPH1
Platelet	LYL1
Platelet	TRIM40
Platelet	CNN1
Platelet	SPNS1
Platelet	RAB6B
Platelet	C1orf116
Platelet	PRSS50
Platelet	KIFC3
Platelet	FAM187B
Platelet	RNF11
Platelet	TRIM58
Platelet	BMP6
Platelet	RSPH9
Platelet	ATP9A
Platelet	TMEM91
Platelet	OST4
Platelet	TMCC2
Platelet	ARHGAP18
Platelet	FAM81B
Platelet	TPTEP1
Platelet	LYPLAL1
Platelet	FRMD4B
Platelet	TUBA8
Platelet	VCL
Platelet	AP1M2
Platelet	CTDSPL
Platelet	LINC01151
Platelet	KIF2A
Platelet	PLAAT1
Platelet	LAMTOR1
Platelet	MTURN
Platelet	CD226
Platelet	BPIFB3
Platelet	ODC1
Platelet	ICAM2
Platelet	AHCTF1
Platelet	AVPR1A
Platelet	CHST8
Platelet	SWI5
Platelet	IGF2BP3
Platelet	HIST2H2BE
Platelet	BDNF
Platelet	EMC3
Platelet	EHD3
Platelet	OXTR
Platelet	LINC01088
Platelet	VIL1
Platelet	XPNPEP1
Platelet	MAOB
Platelet	SLC24A3
Platelet	TMBIM1
Platelet	UBAC2
Platelet	CAPN1
Platelet	LINC02319
Platelet	RHOBTB1
Platelet	AFAP1
Platelet	SENCR
Platelet	GCKR
Platelet	ZNF438
Platelet	SLFN14
Platelet	PSTPIP2
Platelet	PDLIM7
Platelet	CDKN2D
Platelet	R3HDM4
Platelet	WBP2
Platelet	CNST
Platelet	BCL2L1
Platelet	HIST2H4A
Platelet	SLC6A4
Platelet	PLEKHO1
Platelet	LINC00635
Platelet	MEPCE
Platelet	PCYT1B
Platelet	ENDOD1
Platelet	ANKDD1B
Platelet	ADGRG7
Platelet	COL25A1
Platelet	SLC18A3
Platelet	C1orf87
Platelet	MOB3C
Platelet	PRKCA-AS1
Platelet	UBL4A
Platelet	MORC1
Platelet	TLK1
Platelet	AATK
Platelet	LIPC
Platelet	UBA7
Platelet	LINC00534
Platelet	WNT11
Platelet	CHRNA2
Platelet	SRC
Platelet	CLEC2L
Platelet	AFAP1-AS1
Platelet	LANCL3
Platelet	WDR1
Platelet	TSPAN18
Platelet	CENPT
Platelet	RASGRP2
Platelet	CERS2
Platelet	HIST1H2AE
Platelet	CALHM5
Platelet	RTN2
Platelet	ZCCHC17
Platelet	WRB
Platelet	PNMA1
Platelet	REEP1
Platelet	AFAP1L2
Platelet	NEXN-AS1
Platelet	DEFB108B
Platelet	PDCD10
Platelet	WFDC10B
Platelet	BAMBI
Platelet	PIP4P2
Platelet	CD151
Platelet	CYB5R1
Platelet	RDH11
Platelet	LY6G5C
Platelet	ATL1
Platelet	SCFD2
Platelet	JAM3
Platelet	CHADL
Platelet	GRB14
Platelet	RBBP6
Platelet	MCF2L
Platelet	ARG2
Platelet	HEXIM1
Platelet	LINC01011
Platelet	ADIPOR1
Platelet	SDC4
Platelet	CCDC148
Platelet	F11R
Platelet	ENTHD1
Platelet	SQSTM1
Platelet	FAM189A1
Platelet	NEURL3
Platelet	INAFM2
Platelet	OR2B6
Platelet	MAP1B
Platelet	ADARB2
Platelet	SERPINE1
Platelet	PYCR2
Platelet	TTTY10
Platelet	ERC2
Platelet	ERV3-1
Platelet	PPM1A
Platelet	GTPBP2
Platelet	CXXC4
Platelet	ITGA6-AS1
Platelet	PRUNE1
Platelet	CLCN3
Platelet	FKBP1B
Platelet	LINC02284
Platelet	OPA1-AS1
Platelet	SLC22A2
Platelet	GORAB-AS1
Platelet	VWA8
Platelet	MSANTD3
Platelet	ZNF385B
Platelet	PLCH1
Platelet	MYOM1
Platelet	TTC7B
Platelet	BET1
Platelet	TECPR2
Platelet	CYB5R3
Platelet	PACSIN2
Platelet	UGT2B28
Platelet	LSMEM1
Platelet	GYS2
Platelet	FNBP1L
Platelet	TXNL4B
Platelet	SIAE
Platelet	FNTB
Platelet	HIST1H2BD
Platelet	DRC7
Platelet	TTC33
Platelet	C12orf76
Platelet	PROSER2-AS1
Platelet	CDC14B
Platelet	SLX4
Platelet	GLA
Platelet	ABI1
Platelet	TM2D2
Platelet	GCOM1
Platelet	RADIL
Platelet	DCSTAMP
Platelet	LINC00211
Platelet	SLC10A3
Platelet	EVA1B
Platelet	HSPB3
Platelet	AGPAT1
Platelet	NWD1
Platelet	ABHD11-AS1
Platelet	PRR7
Platelet	NRDC
Platelet	SMILR
Platelet	NCK1-DT
Platelet	SNCA-AS1
Platelet	SOX30
Platelet	SYMPK
Platelet	ITGB1BP2
Platelet	PDGFB
Platelet	SHROOM4
Platelet	P2RY12
Platelet	HCFC1-AS1
Platelet	GLYATL2
Platelet	NPPA
Platelet	MTFR1L
Platelet	SECISBP2
Platelet	VAMP7
Platelet	SHANK2
Platelet	KCNJ4
Platelet	ST8SIA5
Platelet	CDK2AP1
Platelet	KCNIP2-AS1
Platelet	TSNAXIP1
Platelet	DNM1
Platelet	DUBR
Platelet	MRVI1
Platelet	LOXL3
Platelet	AMIGO2
Platelet	VWA5A
Platelet	MCPH1-AS1
Platelet	OPHN1
Platelet	HDAC5
Platelet	PDGFC
Platelet	RSPH14
Platelet	CGRRF1
Platelet	RAMP3
Platelet	OR2L13
Platelet	HIST1H4H
Platelet	ACTR3B
Platelet	TNFAIP8L1
Platelet	ZMYND12
Platelet	RAB4A
Platelet	LRP12
Platelet	C5orf66
Platelet	GPR42
Platelet	ZC3HAV1L
Platelet	TRIM16L
Platelet	RILPL1
Platelet	CPNE4
Platelet	DNAH12
Platelet	CACTIN
Platelet	KCND3
Platelet	SH3TC2
Platelet	TP53TG3D
Platelet	LINC01003
Platelet	GPR55
Platelet	CFAP58
Platelet	MAD2L1BP
Platelet	ANXA7
Platelet	XYLT2
Platelet	ZNF175
Platelet	BRWD1-AS2
Platelet	KLHL35
Platelet	OCSTAMP
Platelet	DOK6
Platelet	DMAC2L
Platelet	NOMO1
Platelet	ACTN1-AS1
Platelet	MBNL1-AS1
Platelet	SPIRE1
Platelet	GOLGA2
Platelet	GSEC
Platelet	UIMC1
Platelet	LINC00346
Platelet	AOPEP
Platelet	CDKN2B
Platelet	CRKL
Platelet	PPP1R12A-AS1
Platelet	PPP3R1
Platelet	PDE2A
Platelet	ITFG1
Platelet	MYOSLID
Platelet	TOLLIP-AS1
Platelet	DENND6A-AS1
Platelet	GP5
Platelet	ARL15
Platelet	ST3GAL3
Platelet	PLCD4
Platelet	TRAV26-1
Platelet	TRAPPC9
Platelet	NCKIPSD
Platelet	OR2L2
Platelet	TMEM60
Platelet	LINC02018
Platelet	FASTKD5
Platelet	PYGB
Platelet	SPATA22
Platelet	EVA1A
Platelet	CAPN8
Platelet	RTCA-AS1
Platelet	ID2-AS1
Platelet	LDHC
Platelet	RNF212B
Platelet	HCG27
Platelet	TDRKH-AS1
Platelet	STXBP5-AS1
Platelet	TCHH
Platelet	KIF3C
Platelet	PKIA-AS1
Platelet	MTRNR2L6
Platelet	NBPF3
Platelet	FUT8-AS1
Platelet	LINC00863
Platelet	SLCO2A1
Platelet	CA5A
Platelet	HSDL1
Platelet	CFAP45
Platelet	NPFFR1
Platelet	DLGAP1
Platelet	RNASEL
Platelet	FBXO48
Platelet	ZNF81
Platelet	CNTD2
Platelet	ACTG2
Platelet	SIAH2-AS1
Platelet	LINC02469
Platelet	AGXT
Platelet	SYT2
Platelet	TRBV7-4
Platelet	LINC00896
Pre_Dendritic	CTSV
Pre_Dendritic	SAMHD1
Pre_Dendritic	AXL
Pre_Dendritic	AREG
Pre_Dendritic	SPATS2L
Pre_Dendritic	FBLN2
Pre_Dendritic	PAK1
Pre_Dendritic	FAM81A
Pre_Dendritic	HAMP
Pre_Dendritic	STMN2
Pre_Dendritic	YIF1B
Pre_Dendritic	SEPT3
Pre_Dendritic	SIGLEC6
Pre_Dendritic	IMPA2
Pre_Dendritic	DNAJB11
Pre_Dendritic	COMMD9
Pre_Dendritic	PFDN2
Pre_Dendritic	CAMP
Pre_Dendritic	OSBPL8
Pre_Dendritic	KRT14
Pre_Dendritic	MAG
Pre_Dendritic	ZDHHC12
Pre_Dendritic	CAPN6
Pre_Dendritic	NXT2
Pre_Dendritic	KIAA1522
Pre_Dendritic	TRIM63
Pre_Dendritic	CES5A
Pre_Dendritic	USH1G
Pre_Dendritic	ENOX1-AS1
Pre_Dendritic	GLIS3-AS1
Pre_Dendritic	HSFY2
Pre_Dendritic	CNGA4
Pre_Dendritic	BOLL
Pre_Dendritic	SLC25A2
Pre_Dendritic	AOC1
Pre_Dendritic	IGFBPL1
Pre_Dendritic	CTNND2
Pre_Dendritic	LHX5
Pre_Dendritic	TYRO3
Pre_Dendritic	TNFSF15
Pre_Dendritic	KCNMA1-AS1
Pre_Dendritic	LINC01447
Pre_Dendritic	HACD2
Pre_Dendritic	LINC01976
Pre_Dendritic	TGM5
Pre_Dendritic	TEX49
Pre_Dendritic	CD200R1L
Pre_Dendritic	FAM83E
Pre_Dendritic	HSPA12B
Pre_Dendritic	MYBPC1
Pre_Dendritic	LINC02640
Pre_Dendritic	WFDC3
Pre_Dendritic	AC107294.2
Pre_Dendritic	IGSF9
Pre_Dendritic	TOP3A
Pre_Dendritic	APBA1
Pre_Dendritic	P2RX3
Pre_Dendritic	MUC13
Pre_Dendritic	PAPOLB
Pre_Dendritic	LINC02657
Pre_Dendritic	RNLS
Pre_Dendritic	LINC01924
Pre_Dendritic	GSTM1
Pre_Dendritic	LINC00159
Pre_Dendritic	RSPH10B
Pre_Dendritic	LINC02513
Pre_Dendritic	C11orf94
Pre_Dendritic	CIDEC
Pre_Dendritic	ULK4
Pre_Dendritic	DCST1-AS1
Pre_Dendritic	MCMDC2
Pre_Dendritic	INTS9-AS1
Pre_Dendritic	TMEM31
Pre_Dendritic	CLEC12A-AS1
Pre_Dendritic	CYP51A1
Pre_Dendritic	GDF5OS
Pre_Dendritic	12-Sep
Pre_Dendritic	LINC01783
Pre_Dendritic	GOLGA8J
Pre_Dendritic	GAL3ST2
Pre_Dendritic	HAS3
Pre_Dendritic	YEATS2-AS1
Pro_B	STMN1
Pro_B	IGLL1
Pro_B	HMGN2
Pro_B	HMGB2
Pro_B	TUBA1B
Pro_B	NUSAP1
Pro_B	PTMA
Pro_B	TUBB
Pro_B	HMGB1
Pro_B	MKI67
Pro_B	FAM111B
Pro_B	AURKB
Pro_B	CD24
Pro_B	TYMS
Pro_B	TOP2A
Pro_B	H2AFZ
Pro_B	SMC4
Pro_B	PDLIM1
Pro_B	H3F3A
Pro_B	MAD2L2
Pro_B	UBB
Pro_B	BIRC5
Pro_B	CARHSP1
Pro_B	HIST1H4C
Pro_B	H2AFV
Pro_B	PIMREG
Pro_B	NUCKS1
Pro_B	ASF1B
Pro_B	VDAC1
Pro_B	CENPF
Pro_B	IGLC5
Pro_B	ZWINT
Pro_B	HMGB3
Pro_B	MAD2L1
Pro_B	TMSB15A
Pro_B	HNRNPA2B1
Pro_B	CRNDE
Pro_B	H2AFX
Pro_B	USP1
Pro_B	SPC25
Pro_B	CMTM8
Pro_B	DEK
Pro_B	RAD51AP1
Pro_B	HMGN1
Pro_B	UBE2C
Pro_B	CD72
Pro_B	CDCA8
Pro_B	SLC25A5
Pro_B	E2F2
Pro_B	PARP1
Pro_B	MXD3
Pro_B	ACTG1
Pro_B	TPX2
Pro_B	CDCA5
Pro_B	SGO1
Pro_B	SSBP2
Pro_B	CLSPN
Pro_B	EZH2
Pro_B	EIF4A3
Pro_B	GTSE1
Pro_B	SAC3D1
Pro_B	LMNB1
Pro_B	CKS1B
Pro_B	ASPM
Pro_B	PHGDH
Pro_B	SRSF3
Pro_B	CENPM
Pro_B	POU2AF1
Pro_B	CCND3
Pro_B	KIFC1
Pro_B	RAD51
Pro_B	TCF3
Pro_B	ANP32E
Pro_B	H2AFY
Pro_B	NUF2
Pro_B	PPP1CA
Pro_B	KIF15
Pro_B	C21orf58
Pro_B	RNASEH2B
Pro_B	SRP9
Pro_B	HNRNPA3
Pro_B	RAD21
Pro_B	CKAP2L
Pro_B	E2F1
Pro_B	YWHAQ
Pro_B	TMPO
Pro_B	CENPN
Pro_B	HNRNPA1
Pro_B	BUB3
Pro_B	TIFA
Pro_B	CDCA7
Pro_B	CDKN2A
Pro_B	KIF11
Pro_B	NDC80
Pro_B	CEP55
Pro_B	KNL1
Pro_B	TACC3
Pro_B	SAE1
Pro_B	FAIM
Pro_B	MIS18BP1
Pro_B	PPIA
Pro_B	CENPA
Pro_B	FBXO5
Pro_B	LAT2
Pro_B	RACGAP1
Pro_B	HELLS
Pro_B	RBMX
Pro_B	DDX39A
Pro_B	SUMO2
Pro_B	SERHL2
Pro_B	HNRNPA0
Pro_B	STRBP
Pro_B	SKA3
Pro_B	HJURP
Pro_B	CDCA7L
Pro_B	FBXO43
Pro_B	RMI2
Pro_B	MSI2
Pro_B	HMGN3
Pro_B	PAQR4
Pro_B	MND1
Pro_B	CDKN2C
Pro_B	EAF2
Pro_B	PXMP2
Pro_B	TCF19
Pro_B	TFDP2
Pro_B	ITGB3BP
Pro_B	SGO2
Pro_B	SLC7A3
Pro_B	PSIP1
Pro_B	SMARCA4
Pro_B	SIVA1
Pro_B	TMEM263
Pro_B	DLEU2
Pro_B	RBBP7
Pro_B	NONO
Pro_B	GLO1
Pro_B	GGH
Pro_B	MYL6B
Pro_B	KHDRBS1
Pro_B	SMARCB1
Pro_B	HNRNPR
Pro_B	DDAH2
Pro_B	CBX5
Pro_B	SHCBP1
Pro_B	MYO3A
Pro_B	NRM
Pro_B	TMEM106C
Pro_B	MARCKSL1
Pro_B	RPL39L
Pro_B	SRSF10
Pro_B	APOLD1
Pro_B	BARD1
Pro_B	KPNA2
Pro_B	CCNI
Pro_B	HMCES
Pro_B	HAUS1
Pro_B	ANP32A
Pro_B	SKA2
Pro_B	RALY
Pro_B	HIST1H1B
Pro_B	HIST1H2AH
Pro_B	LIG1
Pro_B	CCNE2
Pro_B	FUS
Pro_B	SPTBN1
Pro_B	WDR76
Pro_B	ARL6IP1
Pro_B	E2F8
Pro_B	CIP2A
Pro_B	SMC1A
Pro_B	HNRNPM
Pro_B	ATAD2
Pro_B	SYVN1
Pro_B	HNRNPK
Pro_B	MED30
Pro_B	UBE2I
Pro_B	E2F7
Pro_B	AKR1B1
Pro_B	MZT1
Pro_B	ITGAE
Pro_B	CBX1
Pro_B	TCTEX1D2
Pro_B	UBE2E3
Pro_B	UBE2S
Pro_B	GCSAM
Pro_B	ZNF704
Pro_B	UGP2
Pro_B	NDUFA4
Pro_B	FAM111A
Pro_B	NSD2
Pro_B	KIF14
Pro_B	TIMELESS
Pro_B	HIST1H3G
Pro_B	HSPB11
Pro_B	BIK
Pro_B	HIST1H2BN
Pro_B	AP000251.1
Pro_B	HASPIN
Pro_B	EPB41L2
Pro_B	SRP14
Pro_B	CTNNBL1
Pro_B	GALNT14
Pro_B	PRPSAP1
Pro_B	HIST1H2AJ
Pro_B	FOXM1
Pro_B	GDI2
Pro_B	CDC25C
Pro_B	PSMC3IP
Pro_B	HIST1H2BH
Pro_B	MFGE8
Pro_B	HERC5
Pro_B	SMARCE1
Pro_B	CCDC167
Pro_B	DCK
Pro_B	TMPO-AS1
Pro_B	MDH1
Pro_B	PAIP2
Pro_B	PHF19
Pro_B	N4BP3
Pro_B	FANCG
Pro_B	C12orf57
Pro_B	CCNF
Pro_B	PIF1
Pro_B	ATP5F1C
Pro_B	APBB1IP
Pro_B	NCAPD2
Pro_B	BAHCC1
Pro_B	ACADM
Pro_B	PIN1
Pro_B	DCTN3
Pro_B	HIST2H2AC
Pro_B	KPNB1
Pro_B	TXNDC12
Pro_B	INCENP
Pro_B	WDR62
Pro_B	CDK5RAP2
Pro_B	HNRNPDL
Pro_B	PSMB8
Pro_B	HNRNPU
Pro_B	ELOVL2
Pro_B	LINC01224
Pro_B	GPSM2
Pro_B	BAZ1B
Pro_B	COX6C
Pro_B	RTRAF
Pro_B	MAZ
Pro_B	ACYP1
Pro_B	MID1IP1
Pro_B	CTPS1
Pro_B	SFPQ
Pro_B	AMOTL1
Pro_B	CEP70
Pro_B	ALDH7A1
Pro_B	SKP2
Pro_B	PSRC1
Pro_B	DRAXIN
Pro_B	NUDT21
Pro_B	PRR11
Pro_B	ACP1
Pro_B	ACOT7
Pro_B	TRA2B
Pro_B	TP53I13
Pro_B	TERF1
Pro_B	NPPC
Pro_B	HNRNPH3
Pro_B	DCLRE1C
Pro_B	TTC7A
Pro_B	ARHGAP33
Pro_B	EIF4G2
Pro_B	CSRP2
Pro_B	SET
Pro_B	NTAN1
Pro_B	CD47
Pro_B	FAM57B
Pro_B	MAGOH
Pro_B	NCAPH2
Pro_B	MAPRE1
Pro_B	ATP2A3
Pro_B	C1orf112
Pro_B	SF3B2
Pro_B	QPRT
Pro_B	CTCF
Pro_B	HIST1H2AL
Pro_B	CCP110
Pro_B	RDM1
